"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbolHER.SYMBOL","symbolHER.GENENAME"
"8622",239.990063046937,-2.42964587634032,0.673227151625331,-3.6089540810625,0.000307434016272094,0.00142799131083409,"PDE8B","phosphodiesterase 8B"
"574406",118.322857192533,-2.42913428798818,0.606537575864357,-4.00491970266888,6.20385511144918e-05,0.000357113280431805,"ADAMTSL4-AS1","ADAMTSL4 antisense RNA 1"
"56603",478.233859121867,-2.4285506052419,0.462537449527413,-5.25049508471847,1.51690952567599e-07,1.76816457552934e-06,"CYP26B1","cytochrome P450 family 26 subfamily B member 1"
"6867",3775.25507194834,-2.42636972302145,0.366371226923954,-6.62270818424581,3.52676836500207e-11,9.47203021427815e-10,"TACC1","transforming acidic coiled-coil containing protein 1"
"339059",45.1149515965134,-2.4261268744955,0.632410287201315,-3.8363178518682,0.000124892747765479,0.000652624523638056,"LOC339059","uncharacterized LOC339059"
"222166",1983.74011105477,-2.4244742263988,0.476053547733493,-5.09286032620027,3.52701537111236e-07,3.78285904628167e-06,"MTURN","maturin, neural progenitor differentiation regulator homolog"
"400793",905.894713592424,-2.42359686612718,0.572145512317185,-4.23597985818613,2.27557176062813e-05,0.000148419361074102,"C1orf226","chromosome 1 open reading frame 226"
"23331",1394.13381171674,-2.42007185700072,0.287693867253365,-8.41196887547631,4.03184889490339e-17,3.45189648181118e-15,"TTC28","tetratricopeptide repeat domain 28"
"4133",558.55581516238,-2.41751952139712,0.357227420708227,-6.76745227621168,1.31069863112601e-11,3.88767887471354e-10,"MAP2","microtubule associated protein 2"
"100652824",12.9473493687969,-2.41739343095394,0.784398613670983,-3.08184306910048,0.00205723263052375,0.0072765836106889,"KIAA2012","KIAA2012"
"132200",12.3783171302922,-2.41674019752168,0.681870271178649,-3.54428151464093,0.000393684645756044,0.00176303818289013,"C3orf49","chromosome 3 open reading frame 49"
"858",2181.57808970219,-2.41663507126397,0.666022833997955,-3.62845678541915,0.000285120463676211,0.00133765776760847,"CAV2","caveolin 2"
"7881",217.441644025221,-2.41627833750847,0.43824101994589,-5.5135832282583,3.51600649015629e-08,4.78381840707872e-07,"KCNAB1","potassium voltage-gated channel subfamily A regulatory beta subunit 1"
"347746",101.365045427572,-2.41465990886179,0.359757001681921,-6.7119191497952,1.92081121853575e-11,5.48971206277142e-10,"PWARSN","Prader Willi/Angelman region RNA, SNRPN neighbor"
"375057",251.939674257925,-2.41438280108842,0.47725325532865,-5.05891321668576,4.21652697029369e-07,4.42081431976353e-06,"STUM","stum, mechanosensory transduction mediator homolog"
"2804",16706.4481355985,-2.41264644238115,0.288009168344036,-8.37697791446404,5.4304032426054e-17,4.49234118035955e-15,"GOLGB1","golgin B1"
"83483",6639.23497806514,-2.40870917189503,0.495413920325691,-4.86201350642614,1.16197692209336e-06,1.0817530643192e-05,"PLVAP","plasmalemma vesicle associated protein"
"11280",40.8401311160899,-2.40671863649803,0.552267208504359,-4.35788799232868,1.31323557420495e-05,9.18562135849529e-05,"SCN11A","sodium voltage-gated channel alpha subunit 11"
"8842",1678.19690132462,-2.40628162763232,0.742920955399079,-3.23894703756166,0.00119971848959867,0.00457620247219289,"PROM1","prominin 1"
"376940",1311.76598849202,-2.40553487685755,0.227034979943037,-10.59543722056,3.12875508986791e-26,8.89019888289135e-24,"ZC3H6","zinc finger CCCH-type containing 6"
"196047",202.546319280079,-2.40463802845289,0.533356299233497,-4.50850216245439,6.52869038340105e-06,4.94214299833826e-05,"EMX2OS","EMX2 opposite strand/antisense RNA"
"101927257",45.7472623131685,-2.40206481330448,0.653864441070477,-3.67364343803729,0.000239116346828438,0.00114427998435888,"MRTFA-AS1","MRTFA antisense RNA 1"
"219348",324.689211007515,-2.40087321984208,0.6508395976393,-3.68888621489908,0.000225237917120363,0.00108741370468952,"PLAC9","placenta associated 9"
"105370641",14.8111439916642,-2.39884009454048,0.638820300990418,-3.75510936459181,0.000173265804378339,0.00086725794246661,NA,NA
"129049",177.0675717424,-2.39793850494676,0.567676590773601,-4.22412786421045,2.398678437605e-05,0.0001555174915598,"SGSM1","small G protein signaling modulator 1"
"111",712.885944772428,-2.39758175994652,0.502494266272542,-4.77136142812448,1.82984850617757e-06,1.61749367953641e-05,"ADCY5","adenylate cyclase 5"
"29941",1805.44227288409,-2.39671923069685,0.338759158034368,-7.07499464989726,1.49454526727091e-12,5.456620951604e-11,"PKN3","protein kinase N3"
"101928988",64.0619092306694,-2.39372181657436,0.574050284316241,-4.1698817716388,3.04757697196273e-05,0.000190958114772455,"LOC101928988","uncharacterized LOC101928988"
"440138",147.805437437643,-2.39104924372285,0.356874789359579,-6.69996680912556,2.08466884026558e-11,5.89783799166622e-10,"ALG11","ALG11 alpha-1,2-mannosyltransferase"
"123103",30.3002709402152,-2.38990339509276,0.714520039687653,-3.3447674835509,0.000823515779602394,0.00332629797587238,"KLHL33","kelch like family member 33"
"259236",30.9032510015442,-2.3891973076722,0.568439038144653,-4.20308449516483,2.6330224571312e-05,0.000168757889161537,"TMIE","transmembrane inner ear"
"7955",35.9429127770048,-2.38910007548611,0.741105181464027,-3.22369905816408,0.00126546312414389,0.00479525898955645,"RNF217-AS1","RNF217 antisense RNA 1 (head to head)"
"2701",1050.12221199867,-2.38874701756803,0.63704703298324,-3.74971845702148,0.00017703321692191,0.000883858734650109,"GJA4","gap junction protein alpha 4"
"3749",685.263862526232,-2.38222871440615,0.402618964112741,-5.91683186025753,3.2820189700986e-09,5.73505026094056e-08,"KCNC4","potassium voltage-gated channel subfamily C member 4"
"9002",315.260112669034,-2.38086570296172,0.64973903427901,-3.66434149304832,0.00024797575100318,0.00118033808549851,"F2RL3","F2R like thrombin or trypsin receptor 3"
"79940",289.470343374478,-2.38012107144099,0.588312251216635,-4.04567653744909,5.21722310923594e-05,0.000306621331773621,"LINC00472","long intergenic non-protein coding RNA 472"
"9427",131.520214433748,-2.37773305501531,0.579791074703627,-4.10101700208258,4.11338332714286e-05,0.000247991984969136,"ECEL1","endothelin converting enzyme like 1"
"100616150",8.5764910717761,-2.37650937522129,0.738674984538738,-3.21725985712822,0.00129421320610018,0.00489689528740867,"MIR4720","microRNA 4720"
"10266",869.357691703563,-2.36921795198873,0.522301107346104,-4.53611512337607,5.72999102830142e-06,4.4123658458006e-05,"RAMP2","receptor activity modifying protein 2"
"55183",4216.15928188243,-2.36841430430093,0.264089253078488,-8.96823432491982,3.01305499580592e-19,3.66918982905409e-17,"RIF1","replication timing regulatory factor 1"
"943",128.053692935607,-2.36639876576357,0.557301824570681,-4.2461708564951,2.17454834408194e-05,0.000142832491947458,"TNFRSF8","TNF receptor superfamily member 8"
"2186",11396.241771423,-2.36589530803969,0.224530757267588,-10.5370655532066,5.82893590354019e-26,1.58725162951123e-23,"BPTF","bromodomain PHD finger transcription factor"
"123264",20.6941845393974,-2.36572389182328,0.490499933092515,-4.8230870836369,1.41353218714492e-06,1.28363650121183e-05,"SLC51B","SLC51 subunit beta"
"374879",58.5738240651017,-2.36435396010903,0.410927510828274,-5.75370082996729,8.73106135323215e-09,1.38833081014979e-07,"ZNF699","zinc finger protein 699"
"3782",237.927469889762,-2.36061186328769,0.485654969135849,-4.86067684530862,1.16985085153764e-06,1.08650382734471e-05,"KCNN3","potassium calcium-activated channel subfamily N member 3"
"4573",139.527262237964,-2.36002324276407,0.629945138720322,-3.74639488060539,0.000179394126530845,0.000893824966903113,"TRNR","tRNA-Arg"
"10129",932.498239901824,-2.3552816348436,0.444435908192697,-5.29948546331769,1.16129481282953e-07,1.39426491735063e-06,"FRY","FRY microtubule binding protein"
"595135",61.7399982129396,-2.35396453059372,0.4258065669352,-5.52824853673982,3.23443617469607e-08,4.44858327011861e-07,"PGM5P2","phosphoglucomutase 5 pseudogene 2"
"100874043",20.5893195503929,-2.3536949707684,0.573626879075608,-4.10318110364937,4.07508009910161e-05,0.000245968809098353,"TPRG1-AS1","TPRG1 antisense RNA 1"
"9754",894.489319914177,-2.35292901282065,0.397757346349115,-5.91548851182113,3.30892005717716e-09,5.77176927411169e-08,"STARD8","StAR related lipid transfer domain containing 8"
"83850",141.914049277945,-2.35072593999363,0.514079868226378,-4.57268624057162,4.81510904589152e-06,3.78225272250598e-05,"ESYT3","extended synaptotagmin 3"
"54532",1450.2137677576,-2.35037704011193,0.351982626524497,-6.6775370799398,2.42991143390118e-11,6.76716528026514e-10,"USP53","ubiquitin specific peptidase 53"
"23114",1615.33031229824,-2.34972669146191,0.61692223262048,-3.80878912643666,0.000139648988856252,0.000718058766198709,"NFASC","neurofascin"
"54438",1163.69058923866,-2.34903850989672,0.479389599534457,-4.90006147855087,9.58066710801539e-07,9.13167522215603e-06,"GFOD1","Gfo/Idh/MocA-like oxidoreductase domain containing 1"
"56134",42.8151410136622,-2.34878236596774,0.471741938946205,-4.97895601823009,6.39281666893909e-07,6.41112857346393e-06,"PCDHAC2","protocadherin alpha subfamily C, 2"
"5097",4527.95929107281,-2.34796706461364,0.295599588091035,-7.94306609077731,1.97243778883099e-15,1.20472321768911e-13,"PCDH1","protocadherin 1"
"441631",449.795609506874,-2.346852493246,0.597211621496156,-3.92968322914846,8.50578409942958e-05,0.000469098180178386,"TSPAN11","tetraspanin 11"
"55088",1842.72067372862,-2.34674721395217,0.213532522660812,-10.9901160943052,4.26377302917772e-28,1.74157362520955e-25,"CCDC186","coiled-coil domain containing 186"
"324",1270.91704884758,-2.34510348431338,0.253161758204579,-9.26326116924148,1.98281620540996e-20,2.92293943783968e-18,"APC","APC regulator of WNT signaling pathway"
"338094",20.6729824832766,-2.34362729364345,0.718050596083111,-3.26387486679586,0.00109899692129631,0.0042465379658919,"FAM151A","family with sequence similarity 151 member A"
"5350",156.627498274097,-2.34294650318164,0.618216934664222,-3.78984523362206,0.000150741174764456,0.000766648890384414,"PLN","phospholamban"
"23461",780.854554678013,-2.3425396970244,0.369852145706628,-6.33371936385232,2.39320642182272e-10,5.32590296325269e-09,"ABCA5","ATP binding cassette subfamily A member 5"
"10984",14732.7551841925,-2.34242351260054,0.374437460550082,-6.25584712907548,3.95363881378689e-10,8.36192476624659e-09,"KCNQ1OT1","KCNQ1 opposite strand/antisense transcript 1"
"1730",700.888885842118,-2.34095330788718,0.508435050368109,-4.60423274554405,4.13989271736738e-06,3.31698964514528e-05,"DIAPH2","diaphanous related formin 2"
"51421",3977.38303456235,-2.34081016843378,0.394976054280016,-5.926460966604,3.0953291754233e-09,5.44278240478468e-08,"AMOTL2","angiomotin like 2"
"4584",199.412424337076,-2.33993383080925,0.493301850144706,-4.74341182811872,2.10148434167362e-06,1.82389119091868e-05,"MUC3A","mucin 3A, cell surface associated"
"25890",960.077612974472,-2.33762285202197,0.494987497756702,-4.72258968684289,2.3286034537058e-06,1.99452159516627e-05,"ABI3BP","ABI family member 3 binding protein"
"9132",534.464024825341,-2.33631631540754,0.510776298329446,-4.57404997657239,4.78385650088065e-06,3.76434921541802e-05,"KCNQ4","potassium voltage-gated channel subfamily Q member 4"
"102724383",21.6485803681921,-2.33188599497312,0.733690356363171,-3.17829718593011,0.00148142820436112,0.00550992615638833,NA,NA
"6441",18.5350767030282,-2.33104999013877,0.762967458432245,-3.05524169396247,0.0022487921916502,0.00784097807389183,"SFTPD","surfactant protein D"
"105369311",24.6695336270095,-2.32872919962054,0.604896442754411,-3.84979813902793,0.000118215210766492,0.0006228775657855,NA,NA
"79686",353.42942658205,-2.32772260914058,0.475963671217349,-4.89054679989983,1.00556246131845e-06,9.54262227328631e-06,NA,NA
"2735",193.999472217975,-2.32391723977496,0.541809447800963,-4.28917814040899,1.79335493269284e-05,0.000120577904013635,"GLI1","GLI family zinc finger 1"
"10391",270.129774508587,-2.32301417109396,0.332034438160777,-6.99630491331481,2.62801273188433e-12,9.02060768040522e-11,"CORO2B","coronin 2B"
"4539",125187.210342137,-2.32246044775819,0.397357779043331,-5.84475898106158,5.0730222812326e-09,8.52285131498255e-08,"ND4L","NADH dehydrogenase subunit 4L"
"57611",218.026949245658,-2.32066036216214,0.570610578623111,-4.06697746081385,4.76268475010004e-05,0.000282618635624883,"ISLR2","immunoglobulin superfamily containing leucine rich repeat 2"
"84159",3503.48878394729,-2.32041599840218,0.369482110256621,-6.28018497780733,3.38170434901314e-10,7.26992274854732e-09,"ARID5B","AT-rich interaction domain 5B"
"259232",118.935533444078,-2.3193074862252,0.643329312083775,-3.60516370490387,0.000311956220120282,0.00144693959112331,"NALCN","sodium leak channel, non-selective"
"619383",36.2570737302409,-2.31872338205648,0.594828017432211,-3.89814083080027,9.69340403121568e-05,0.000525287118396945,"SCARNA9","small Cajal body-specific RNA 9"
"26134",109.265545468659,-2.31837092665943,0.500505882040917,-4.63205530613505,3.62053399224111e-06,2.95890743859438e-05,"RALGAPA1P1","RALGAPA1 pseudogene 1"
"9252",408.381078189797,-2.31768474383881,0.368818203210305,-6.28408447214639,3.29791361029718e-10,7.10537299378973e-09,"RPS6KA5","ribosomal protein S6 kinase A5"
"3983",4122.0493878018,-2.31727118773611,0.411198861560171,-5.63540273176807,1.74649699835886e-08,2.57845031248673e-07,"ABLIM1","actin binding LIM protein 1"
"340596",27.7290547969596,-2.31704163428523,0.682571016202389,-3.3945795811497,0.0006873406054977,0.00285629502148959,"LHFPL1","LHFPL tetraspan subfamily member 1"
"1969",1992.29746666006,-2.31292611407836,0.556194671265699,-4.15848305201302,3.20367996945573e-05,0.000199211384336026,"EPHA2","EPH receptor A2"
"101928578",82.050728986189,-2.31257197262819,0.404957970179986,-5.7106468891089,1.12547548337824e-08,1.74022652422033e-07,"RAP2C-AS1","RAP2C antisense RNA 1"
"2615",2927.47062245685,-2.3122027169248,0.469454705866115,-4.92529457694737,8.42333606580696e-07,8.16755325945654e-06,"LRRC32","leucine rich repeat containing 32"
"6263",220.884013855045,-2.31142997387704,0.463080537250049,-4.99142111997019,5.99366596173998e-07,6.0479575319544e-06,"RYR3","ryanodine receptor 3"
"51285",552.245502586284,-2.31079810938452,0.435318021388678,-5.30829875136572,1.10653169421211e-07,1.33587810324647e-06,"RASL12","RAS like family 12"
"101928123",76.11843529849,-2.31063501293493,0.600583880188802,-3.84731440379078,0.000119419679229862,0.000628379557429057,"PAPLN-AS1","PAPLN antisense RNA 1"
"29775",2062.63257106007,-2.30859100745482,0.558862334913895,-4.13087600152999,3.61383483356852e-05,0.000221345972342844,"CARD10","caspase recruitment domain family member 10"
"27303",978.565869297465,-2.30721422142133,0.480835216075318,-4.79834701013232,1.59980436418421e-06,1.43353584845501e-05,"RBMS3","RNA binding motif single stranded interacting protein 3"
"105375433",29.9367083109038,-2.3055468148897,0.661434602993871,-3.48567614160801,0.000490894920191646,0.00213498430709634,"LOC105375433","uncharacterized LOC105375433"
"100506736",52.1828962700498,-2.30250649676242,0.512588358473784,-4.49192116578313,7.05835525057863e-06,5.30621599090662e-05,"SLFN12L","schlafen family member 12 like"
"378832",22.3120646736476,-2.30250488634186,0.702897013841478,-3.27573576356257,0.00105387111256388,0.00410615998269624,"COL18A1-AS1","COL18A1 antisense RNA 1"
"30846",10192.352850247,-2.30043740408789,0.459185161962696,-5.00982521790366,5.44794903996212e-07,5.55584418786316e-06,"EHD2","EH domain containing 2"
"101927233",25.3811962720034,-2.29951694545837,0.531082111839788,-4.32987083201189,1.49196829024649e-05,0.000102750813659679,"SEMA6A-AS1","SEMA6A antisense RNA 1"
"2803",12815.8619395639,-2.29776408724481,0.268694389523927,-8.55158937749313,1.21405011333041e-17,1.14435896740174e-15,"GOLGA4","golgin A4"
"9079",868.007372645147,-2.29735757699936,0.551229299177341,-4.1676985973495,3.07690405654795e-05,0.000192426733437573,"LDB2","LIM domain binding 2"
"102723641",15.6137378485351,-2.2956472591551,0.623669821651119,-3.68086955542846,0.000232439903715862,0.00111532470686568,"HID1-AS1","HID1 antisense RNA 1"
"4233",809.817747731245,-2.29442227227,0.623170093093205,-3.68185556030339,0.000231542585466362,0.00111183539815172,"MET","MET proto-oncogene, receptor tyrosine kinase"
"494470",246.693175633176,-2.29427427582344,0.523567328357441,-4.38200428399751,1.17592496446427e-05,8.34727909242816e-05,"ARK2C","arkadia (RNF111) C-terminal like ring finger ubiquitin ligase 2C"
"5125",566.685138814857,-2.29356689195002,0.554959859775196,-4.13285186586126,3.58289659595204e-05,0.000219794338736657,"PCSK5","proprotein convertase subtilisin/kexin type 5"
"6776",3774.57045125192,-2.29256640795732,0.51330953186615,-4.46624554120911,7.96042421591033e-06,5.88507078345166e-05,"STAT5A","signal transducer and activator of transcription 5A"
"10110",163.636969371928,-2.28990612666291,0.468165839998873,-4.89122855838527,1.00208518717952e-06,9.51422865851896e-06,"SGK2","serum/glucocorticoid regulated kinase 2"
"101929433",45.9114714170891,-2.28636573612665,0.629843901591261,-3.63005139900584,0.000283364787576964,0.00133133238083728,NA,NA
"100131814",14.7198647693838,-2.28393562405684,0.688578161759089,-3.31688652196309,0.000910265800425785,0.00362737221202194,"AHI1-DT","AHI1 divergent transcript"
"161725",23.4838574800734,-2.28300883654627,0.5567457463909,-4.10063094571598,4.12025208776339e-05,0.000248329733884688,"OTUD7A","OTU deubiquitinase 7A"
"100507747",46.6708983859498,-2.28266779465472,0.603054228252618,-3.78517832677979,0.000153598396696578,0.000779360808911258,"C13orf46","chromosome 13 open reading frame 46"
"57731",340.653485645129,-2.28237865331379,0.524822217256012,-4.34886058225015,1.36846670395952e-05,9.52437280718153e-05,"SPTBN4","spectrin beta, non-erythrocytic 4"
"283481",47.766771277182,-2.28049818126559,0.477350176206295,-4.77741141605871,1.77566232759823e-06,1.57314214165797e-05,"FGF14-AS2","FGF14 antisense RNA 2"
"80184",2193.35020707509,-2.2801889714252,0.282424037714842,-8.07363633023145,6.82349107692183e-16,4.44456365628337e-14,"CEP290","centrosomal protein 290"
"6490",154.4207835942,-2.27908717940502,0.744249587036099,-3.06226193350172,0.00219671135325589,0.00768124180344835,"PMEL","premelanosome protein"
"25854",175.899206091906,-2.27861264446932,0.478980069789805,-4.75721807270449,1.96279098808479e-06,1.72181119071098e-05,"FAM149A","family with sequence similarity 149 member A"
"100130887",56.8632675814901,-2.27750061729129,0.59138406078396,-3.85113628911836,0.00011757104281639,0.000620818170066829,"ATE1-AS1","ATE1 antisense RNA 1"
"50511",326.882028438241,-2.27621434260877,0.749907441251753,-3.03532705157491,0.00240274982326184,0.0083010243233254,"SYCP3","synaptonemal complex protein 3"
"3690",444.542021219423,-2.27619207749534,0.403662719989212,-5.63884640512796,1.71193147890486e-08,2.53314177927613e-07,"ITGB3","integrin subunit beta 3"
"7068",586.772103992652,-2.27590364576428,0.504193501893423,-4.51394878596702,6.36315890762277e-06,4.82989134892962e-05,"THRB","thyroid hormone receptor beta"
"10501",1732.82889772121,-2.27429809855133,0.412310363098565,-5.51598577697559,3.46830309609766e-08,4.72547258527385e-07,"SEMA6B","semaphorin 6B"
"100132707",162.19510378562,-2.27278191507267,0.31029881796104,-7.32449427299474,2.39801303012245e-13,1.01765029152772e-11,"PAXIP1-AS2","PAXIP1 antisense RNA 2"
"525",1739.56572775081,-2.26991927962046,0.759521096099324,-2.98861913286951,0.00280241224633057,0.00946007136734799,"ATP6V1B1","ATPase H+ transporting V1 subunit B1"
"101929730",16.2186844930031,-2.26937009915836,0.573896473962941,-3.95431964146359,7.67527437659604e-05,0.000429946941221549,"LINC01352","long intergenic non-protein coding RNA 1352"
"157285",2929.77361795912,-2.26891803480951,0.40087803346624,-5.65987119621158,1.51486649075575e-08,2.28114227478935e-07,"PRAG1","PEAK1 related, kinase-activating pseudokinase 1"
"105377594",13.7791417613864,-2.26785710280178,0.757061526079528,-2.99560474899044,0.00273901208804894,0.00928281261854582,NA,NA
"2620",84.0283830893637,-2.2676450550429,0.514598646785142,-4.40662848456674,1.04992040017966e-05,7.52641293086746e-05,"GAS2","growth arrest specific 2"
"101929591",10.0162077753285,-2.26756157451439,0.763719998933873,-2.96910068831486,0.0029867271290094,0.00999810923698761,"KIZ-AS1","KIZ antisense RNA 1"
"114804",247.77848136649,-2.26714538856864,0.487635096543028,-4.6492662333803,3.33117996546002e-06,2.74416447070627e-05,"RNF157","ring finger protein 157"
"79649",846.740792354267,-2.26616527244712,0.494801945100277,-4.57994414712305,4.65100116311275e-06,3.6783997097212e-05,"MAP7D3","MAP7 domain containing 3"
"57685",787.294638683469,-2.26587897358444,0.450083492344471,-5.03435254152857,4.79466583540593e-07,4.96588580924293e-06,"CACHD1","cache domain containing 1"
"109",2311.74541866422,-2.26417620644596,0.342804622053728,-6.60485903860157,3.97895762047547e-11,1.0612469461226e-09,"ADCY3","adenylate cyclase 3"
"28316",23.6537492277477,-2.26379982299494,0.56870001010896,-3.98065725822866,6.87249812833461e-05,0.000390670334311767,"CDH20","cadherin 20"
"441208",98.3116670647167,-2.26336628047761,0.367680231075596,-6.155800854064,7.4699042554038e-10,1.4990270504754e-08,"ZNRF2P1","zinc and ring finger 2 pseudogene 1"
"151887",15322.1720395681,-2.26144433705438,0.579717041670863,-3.90094507233465,9.5817891643984e-05,0.000519957260883463,"CCDC80","coiled-coil domain containing 80"
"9201",821.620404713084,-2.26090201351588,0.594990995236624,-3.79989282462457,0.000144758679637778,0.000741221904669177,"DCLK1","doublecortin like kinase 1"
"126068",369.265792904789,-2.26023742414153,0.325819088618655,-6.93709332293589,4.00249444792948e-12,1.31856588373254e-10,"ZNF441","zinc finger protein 441"
"3268",906.032108035539,-2.25884561592868,0.214987654642599,-10.5068619855584,8.03218163522219e-26,2.1280939613536e-23,"AGFG2","ArfGAP with FG repeats 2"
"55349",1443.94914873537,-2.25641849641791,0.494380468439854,-4.56413357821077,5.01561377590544e-06,3.91960524726423e-05,"CHDH","choline dehydrogenase"
"2897",80.432849710368,-2.25396311408761,0.726766168027596,-3.10135943752686,0.00192634304572962,0.00688943483301256,"GRIK1","glutamate ionotropic receptor kainate type subunit 1"
"57519",1080.11034280805,-2.25210212988901,0.339691262110433,-6.62985004647208,3.3602805773837e-11,9.08712565519791e-10,"STARD9","StAR related lipid transfer domain containing 9"
"80820",914.042755276241,-2.25176498456549,0.418325655374419,-5.38280393668436,7.33344034991252e-08,9.19305828007576e-07,"EEPD1","endonuclease/exonuclease/phosphatase family domain containing 1"
"101059918",12.9713043493249,-2.25118694933123,0.651265982130315,-3.45663217656097,0.000546970888376805,0.00234864459866746,"GOLGA8R","golgin A8 family member R"
"100130093",441.144119216684,-2.25077996826731,0.45655547434699,-4.92991562851502,8.22651376804117e-07,8.02033957912556e-06,NA,NA
"140710",2458.34953676574,-2.25032359209331,0.32273600916139,-6.97264491167451,3.11036998907823e-12,1.05322822117215e-10,"MTCL2","microtubule crosslinking factor 2"
"57710",425.437355258462,-2.2496138386594,0.363865978903925,-6.18253414467578,6.30806611780999e-10,1.27896529788814e-08,"KIAA1614","KIAA1614"
"10144",832.907522523209,-2.24855634820201,0.290019483575851,-7.75312168850867,8.96606221780506e-15,4.89661882569042e-13,"FAM13A","family with sequence similarity 13 member A"
"2022",9836.54894438732,-2.24849398491137,0.395211609536099,-5.6893419389948,1.27529871549021e-08,1.94579818022576e-07,"ENG","endoglin"
"100132526",23.065850391651,-2.24691631260334,0.754153962297931,-2.97938673657156,0.00288825986739997,0.00972642098252213,"FGD5P1","FYVE, RhoGEF and PH domain containing 5 pseudogene 1"
"105378559",21.6927401891523,-2.24510863303616,0.572334113471864,-3.92272377303703,8.75535113613869e-05,0.000481237494743861,NA,NA
"399823",15.5239694529421,-2.24419969983035,0.56562527096378,-3.96764397744537,7.25866607266657e-05,0.000409770823555142,"FOXI2","forkhead box I2"
"114818",452.612241209845,-2.24215558695354,0.282742430544252,-7.93002869303203,2.1909525883425e-15,1.32579680392108e-13,"KLHL29","kelch like family member 29"
"101927100",18.4900750872731,-2.24071145159215,0.602320815404261,-3.72012952945723,0.000199120629074313,0.000978339379186949,"TICAM2-AS1","TICAM2 antisense RNA 1"
"217",4423.3969473513,-2.23833195989416,0.587382803763781,-3.81068690733125,0.000138581190060755,0.000713503889792846,"ALDH2","aldehyde dehydrogenase 2 family member"
"64115",2263.77359126691,-2.23708714344656,0.492272895282744,-4.54440446525428,5.50907858500081e-06,4.26078874704244e-05,"VSIR","V-set immunoregulatory receptor"
"149998",18.6230024417147,-2.23699880464725,0.69552816727639,-3.21625911055061,0.0012987351403199,0.00491089704168023,"LIPI","lipase I"
"10628",19800.9260697836,-2.23245503953368,0.443846186681906,-5.02979434434935,4.9100619836718e-07,5.0746797707891e-06,"TXNIP","thioredoxin interacting protein"
"10361",116.195096527047,-2.2311526300966,0.459283673846916,-4.85789667071917,1.18639291300772e-06,1.09978342564678e-05,"NPM2","nucleophosmin/nucleoplasmin 2"
"126231",505.865969555733,-2.23115243226892,0.490553020136138,-4.5482391111357,5.40966513192706e-06,4.19216974610916e-05,"ZNF573","zinc finger protein 573"
"10150",2040.40613921468,-2.2298831055333,0.363513350254667,-6.1342536772614,8.55598990290689e-10,1.6944316973373e-08,"MBNL2","muscleblind like splicing regulator 2"
"100775107",130.648638453465,-2.22981393025201,0.321953960390426,-6.9258782452869,4.33278998056272e-12,1.39948402568225e-10,"RBM5-AS1","RBM5 antisense RNA 1"
"4093",305.160507070863,-2.22854245743556,0.424817714057393,-5.24587931174283,1.55538699176461e-07,1.8097873804473e-06,"SMAD9","SMAD family member 9"
"100113407",213.217830359308,-2.22640536980311,0.681449242272663,-3.26716244100288,0.00108631329100667,0.00420664791299168,"TMEM170B","transmembrane protein 170B"
"124976",1637.7978706205,-2.22526496012719,0.628467643521044,-3.54077888188476,0.00039894776903203,0.00178416285575775,"SPNS2","SPNS lysolipid transporter 2, sphingosine-1-phosphate"
"401145",114.959770022012,-2.22485145179796,0.252672351666657,-8.80528256108185,1.30523339161365e-18,1.4376632514594e-16,"CCSER1","coiled-coil serine rich protein 1"
"221037",4749.7453976908,-2.22079250896114,0.268336027080068,-8.27616229220867,1.27208593696542e-16,9.48308626621446e-15,"JMJD1C","jumonji domain containing 1C"
"55870",5752.56600293821,-2.22025996226436,0.310726431481567,-7.14538493451618,8.9744040340586e-13,3.45682054011303e-11,"ASH1L","ASH1 like histone lysine methyltransferase"
"2257",72.7025761681762,-2.21892434413517,0.73350460380089,-3.02509940992476,0.00248551418019929,0.00854779705612828,"FGF12","fibroblast growth factor 12"
"2770",612.560940130746,-2.21747915914367,0.567834482249937,-3.9051505825383,9.41667303371708e-05,0.000512131183076441,"GNAI1","G protein subunit alpha i1"
"79772",395.187291455923,-2.21626358597678,0.538478490491052,-4.11578851358707,3.8585799217992e-05,0.000234650489909414,"MCTP1","multiple C2 and transmembrane domain containing 1"
"8643",1088.44711725395,-2.21593064322139,0.530196391148039,-4.17945252026936,2.9221171768239e-05,0.000184393399963982,"PTCH2","patched 2"
"23500",1612.87756573075,-2.21471422575282,0.569773263065323,-3.88700974460943,0.0001014866815321,0.000546033995092851,"DAAM2","dishevelled associated activator of morphogenesis 2"
"100861541",40.8535574152332,-2.21455760202159,0.366790122401344,-6.03766968293221,1.56355712763643e-09,2.93631236057852e-08,"DOCK9-DT","DOCK9 divergent transcript"
"90952",1905.62282018834,-2.214074973882,0.573521892225322,-3.8604890308392,0.00011316032094225,0.000600763945950111,"ESAM","endothelial cell adhesion molecule"
"51090",210.26741322599,-2.21391334745212,0.451196045639734,-4.90676584789899,9.25904601143796e-07,8.85958302099818e-06,"PLLP","plasmolipin"
"100128531",65.1832856565714,-2.21363625239053,0.554427194071454,-3.99265453798292,6.53377239215889e-05,0.000373472715803695,"KIAA1671-AS1","KIAA1671 antisense RNA 1"
"57496",2063.48306072798,-2.21141782709784,0.224642030231296,-9.84418554631526,7.26250473538386e-23,1.40978879051422e-20,"MRTFB","myocardin related transcription factor B"
